ligand,receptor,source,target,label
HSP90AA1,CFTR,P07900,P13569,1
POMC,VIPR1,P01189,P32241,1
FASLG,FAS,P48023,P25445,1
CHAT,CHRM4,COMPLEX:P28329,P08173,1
IFNW1,IFNAR2,P05000,P48551,1
LAMA4,SV2B,Q16363,Q7L1I2,1
EFNA5,EPHA2,P52803,P29317,1
UBA52,SMAD3,P62987,P84022,1
FGF4,FGFR4,P08620,P22455,1
CCL21,CCR7,O00585,P32248,1
TENM1,ADGRL1,Q9UKZ4,O94910,1
LPA,ITGAM,P08519,P11215,1
IL1RAP,PTPRF,Q9NPH3,P10586,1
TNC,ITGA9_ITGB1,P24821,Q13797_P05556,1
EFEMP2,CATSPER1,O95967,Q8NEC5,1
GNAI2,LPAR3,P04899,Q9UBY5,1
APELA,APLNR,P0DMC3,P35414,1
THBS2,SDC1,P35442,P18827,1
WNT2B,FZD6_LRP6,Q93097,O60353_O75581,1
FST,INHA_INHBA,P19883,P05111_P08476,1
LRRC4B,PTPRD,Q9NT99,P23468,1
IL11,IL6ST,P20809,P40189,1
COL9A3,ITGA11_ITGB1,Q14050,Q9UKX5_P05556,1
DLL3,NOTCH3,Q9NYJ7,Q9UM47,1
GLS_SLC1A2,GRIK2,COMPLEX:O94925_P43004,Q13002,1
A0A0A0MR89,NLGN2,A0A0A0MR89,Q8NFZ4,1
FASLG,TNFRSF6B,P48023,O95407,1
GDF7,ACVR2B,Q7Z4P5,Q13705,1
SERPINF1,WNT10A,P36955,Q9GZT5,1
CER1,WNT2,O95813,P09544,1
LTF,LRP11,P02788,Q86VZ4,1
GLS2_SLC17A7,GRIN1_GRIN2C,COMPLEX:Q9P2U7_Q9UI32,NA_Q14957,1
SLC18A2_TPH1,HTR7,COMPLEX:P17752_Q05940,P34969,1
PSEN1,NCSTN,P49768,Q92542,1
DDC_SLC18A1,DRD2,COMPLEX:P20711_P54219,P14416,1
ARPC5,ADRB2,O15511,P07550,1
GHRH,RAMP3,P01286,O60896,1
DKK2,WNT3,Q9UBU2,P56703,1
FGF1,FGFR3,P05230,P22607,1
SOST,WNT9A,Q9BQB4,O14904,1
MADCAM1,CD44,Q13477,P16070,1
IL10,IL10RA,P22301,Q13651,1
RSPO3,SDC4,Q9BXY4,P31431,1
CYP11A1_FDX1_FDX2_FDXR,NR1I2,COMPLEX:P05108_P10109_P22570_Q6P4F2,O75469,1
WNT3A,FZD1,P56704,Q9UP38,1
LAMB2,ITGA3,P55268,P26006,1
KRTAP4-12,CLDN2,Q9BQ66,P57739,1
GAD1_SLC6A12,GABRA4_GABRB3_GABRD,COMPLEX:P48065_Q99259,NA_NA_NA,1
DHH,BOC_PTCH1,O43323,Q9BWV1_Q13635,1
CALM1,CALCR,P0DP23,P30988,1
HSP90AA1,ERBB2,P07900,P04626,1
CCL19,ACKR2,Q99731,O00590,1
FGF5,FGFR4,P12034,P22455,1
IFNA4,IFNA2_IFNAR1_IFNAR2,P05014,P01563_P17181_P48551,1
TNC,SDC4,P24821,P31431,1
ASIP,MC4R,P42127,P32245,1
PGF,NRP2,P49763,O60462,1
PNMT_SLC18A2,ADRA1D,COMPLEX:P11086_Q05940,P25100,1
FN1,SDC2,P02751,P34741,1
RTN4,NGFR,Q9NQC3,P08138,1
PYY,GRM7,P10082,Q14831,1
PSEN1,CD44,P49768,P16070,1
LAMA2,ITGA3,P24043,P26006,1
CRIPTO,SMAD3,P13385,P84022,1
TENM3,ADGRL1,Q9P273,O94910,1
CALM2,SCN4A,P0DP24,P35499,1
IGF1,IGF1R,P05019,P08069,1
CALM1,GRM4,P0DP23,Q14833,1
CHAT_SLC5A7,CHRNA3_CHRNB4,COMPLEX:P28329_Q9GZV3,P32297_P30926,1
GZMA,F2RL1,P12544,P55085,1
RYK,FZD5,P34925,Q13467,1
JAG2,NOTCH2,Q9Y219,Q04721,1
IL18,IL18R1,Q14116,Q13478,1
NXPH1,NRXN3,P58417,Q9Y4C0,1
HLA-C,KIR3DL1,P10321,P43629,1
TNR,SDC4,Q92752,P31431,1
LRRTM4,PTPRS,Q86VH4,Q13332,1
CCL3L1,CCR5,P16619,P51681,1
BMP8A,ACVR1_ACVR2A,Q7Z5Y6,Q04771_P27037,1
SFRP5,WNT8A,Q5T4F7,Q9H1J5,1
ADGRE5,LPAR2,P48960,Q9HBW0,1
CXCL8,KDR,P10145,P35968,1
BMP15,BMPR1B_BMPR2,O95972,O00238_Q13873,1
ADAM2,ITGB7,Q99965,P26010,1
ROR2,FZD3,Q01974,Q9NPG1,1
APP,CD74,P05067,P04233,1
IL1A,IL1B_IL1R2_IL1RAP,P01583,P01584_P27930_Q9NPH3,1
BMP5,BMPR1B,P22003,O00238,1
MT-RNR2,MTNR1A,Q8IVG9,P48039,1
CALM3,KCNQ3,P0DP25,O43525,1
WNT5A,FZD8_RYK,P41221,Q9H461_P34925,1
IL1A,IL1R1_IL1RAP,P01583,P14778_Q9NPH3,1
TNFRSF18,TNFSF18,Q9Y5U5,Q9UNG2,1
EPHB6,EFNB2,O15197,P52799,1
BMP2,ACVR1,P12643,Q04771,1
GNAI2,ADCY1,P04899,Q08828,1
DBH_SLC18A2,ADRA2A,COMPLEX:P09172_Q05940,P08913,1
DRAXIN,WNT8A,Q8NBI3,Q9H1J5,1
FLRT1,ADGRL3,Q9NZU1,Q9HAR2,1
TNFRSF10A,TNFSF10,O00220,P50591,1
NBL1,GDF7,P41271,Q7Z4P5,1
CHAD,ITGA2,O15335,P17301,1
NOTUM,WNT1,Q6P988,P04628,1
SLC18A1_TPH1,HTR7,COMPLEX:P17752_P54219,P34969,1
ADAM23,ITGA5,O75077,P08648,1
FGF8,FGFR4,P55075,P22455,1
WNT8A,FZD8_LRP6,Q9H1J5,Q9H461_O75581,1
LAMC3,ITGA2_ITGB1,Q9Y6N6,P17301_P05556,1
GLS2_SLC17A8,GRM8,COMPLEX:Q8NDX2_Q9UI32,O00222,1
COL4A3,ITGA11_ITGB1,Q01955,Q9UKX5_P05556,1
GLS_SLC1A3,GRIK2,COMPLEX:O94925_P43003,Q13002,1
TGFB1,CXCR4,P01137,P61073,1
SCT,RAMP2,P09683,O60895,1
DCN,ERBB4,P07585,Q15303,1
GAST,CCKBR,P01350,P32239,1
GDF7,ACVR2B_BMPR1A,Q7Z4P5,Q13705_P36894,1
EBI3,IL6ST,Q14213,P40189,1
RYK,FZD4,P34925,Q9ULV1,1
CALM1,VIPR1,P0DP23,P32241,1
NPS,ADCYAP1R1,P0C0P6,P41586,1
HLA-DRB5,CD4,Q30154,P01730,1
GLS2_SLC17A7,GRIK1,COMPLEX:Q9P2U7_Q9UI32,P39086,1
NRG1,ERBB3,Q02297,P21860,1
GAD2_SLC6A13,GABRA1_GABRB2_GABRD,COMPLEX:Q05329_Q9NSD5,NA_NA_NA,1
WNT2B,FZD8_LRP6,Q93097,Q9H461_O75581,1
FGA,ITGB3,P02671,P05106,1
ARF1,PLD2,P84077,O14939,1
GH1,GHR,P01241,P10912,1
B2M,HLA-F,P61769,P30511,1
DBH_SLC18A1,ADRA2B,COMPLEX:P09172_P54219,P18089,1
CHAT,CHRM5,COMPLEX:P28329,P08912,1
IL16,GRIN2D,Q14005,O15399,1
GDF7,BMPR1B_BMPR2,Q7Z4P5,O00238_Q13873,1
WNT8A,FZD4_LRP5,Q9H1J5,Q9ULV1_O75197,1
BMP3,BMPR2,P12645,Q13873,1
DHCR7,NR1H2,COMPLEX:Q9UBM7,P55055,1
GLS_SLC1A1,GRIN1_GRIN2D,COMPLEX:O94925_P43005,NA_O15399,1
ROR2,FZD8,Q01974,Q9H461,1
CGA,PTH1R,P01215,Q03431,1
COL4A1,GP6,P02462,Q9HCN6,1
IL6,IL6R,P05231,P08887,1
GLS_SLC1A7,GRM5,COMPLEX:O00341_O94925,P41594,1
SERPING1,SELP,P05155,P16109,1
AMH,AMHR2_BMPR1A,P03971,Q16671_P36894,1
CCL11,CCR3,P51671,P51677,1
GLS_SLC1A2,GRIN1_GRIN2B,COMPLEX:O94925_P43004,NA_NA,1
B4DXG7,EPHA8,B4DXG7,P29322,1
FN1,MAG,P02751,P20916,1
ADM2,ADCYAP1R1,Q7Z4H4,P41586,1
GLS_SLC17A7,GRIK2_GRIK5,COMPLEX:O94925_Q9P2U7,Q13002_NA,1
MTNR1A,GNAI2,P48039,P04899,1
COL11A1,ITGB1,P12107,P05556,1
BAMBI,BMPR1B_BMPR2,Q13145,O00238_Q13873,1
TSHB,GPR20,P01222,Q99678,1
NBL1,BMP7,P41271,P18075,1
WNT8A,FZD2_LRP6,Q9H1J5,Q14332_O75581,1
CCL20,CXCR3,P78556,P49682,1
IL15,IL15RA_IL2RB_IL2RG,P40933,Q13261_P14784_P31785,1
PTHLH,ADRB2,P12272,P07550,1
IL13,IL2RG,P35225,P31785,1
INHBE,GDF1,P58166,P27539,1
LEFTY2,GDF3,O00292,Q9NR23,1
BST2,LILRA4,Q10589,P59901,1
F10,ITGB2,P00742,P05107,1
IL31,IL31RA_OSMR,Q6EBC2,Q8NI17_Q99650,1
LHB,GPR20,P01229,Q99678,1
C4BPA,LRP1,P04003,Q07954,1
REN,ASIC3,P00797,Q9UHC3,1
SHBG,CD177,P04278,Q8N6Q3,1
DHH,BOC,O43323,Q9BWV1,1
FSHB,PTH1R,P01225,Q03431,1
RGMA,BMPR1B,Q96B86,O00238,1
GPC6,LRP2,Q9Y625,P98164,1
IFNA5,IFNAR1_IFNAR2,P01569,P17181_P48551,1
IL36RN,IL1RAP_IL1RL2,Q9UBH0,Q9NPH3_Q9HB29,1
CNTN4,PTPRG,Q8IWV2,P23470,1
GLS2_SLC17A8,GRIN1_GRIN2B,COMPLEX:Q8NDX2_Q9UI32,NA_NA,1
WNT5A,FZD4,P41221,Q9ULV1,1
NPB,NPBWR1,Q8NG41,P48145,1
CHAT_SLC18A3,CHRNA1_CHRNB1_CHRND_CHRNE,COMPLEX:P28329_Q16572,P02708_P11230_Q07001_Q04844,1
ICAM2,ITGAM,P13598,P11215,1
GLS_SLC17A7,GRIN1_GRIN2D,COMPLEX:O94925_Q9P2U7,NA_O15399,1
WNT16,FZD2_LRP6,Q9UBV4,Q14332_O75581,1
CXCL12,MTNR1A,P48061,P48039,1
WNT3,FZD8,P56703,Q9H461,1
IFNA4,IFNAR1_IFNAR2,P05014,P17181_P48551,1
CEL,CXCR4,COMPLEX:P19835,P61073,1
GLS_SLC17A6,GRIK3,COMPLEX:O94925_Q9P2U8,Q13003,1
CHAT_SLC5A7,CHRNA1_CHRNB1_CHRND_CHRNG,COMPLEX:P28329_Q9GZV3,P02708_P11230_Q07001_P07510,1
IFNL3,IFNL3_IFNLR1_IL10RB,Q8IZI9,Q8IZI9_Q8IU57_Q08334,1
TNC,ITGA5,P24821,P08648,1
WNT1,FZD10_LRP6,P04628,Q9ULW2_O75581,1
COL6A3,CD44,P12111,P16070,1
CALR,ITGA2B,P27797,P08514,1
GLS2_SLC1A7,GRIN1_GRIN2B,COMPLEX:O00341_Q9UI32,NA_NA,1
COL11A1,ITGA2,P12107,P17301,1
COL9A1,ITGA11_ITGB1,P20849,Q9UKX5_P05556,1
IL1RN,IL1RAP,P18510,Q9NPH3,1
FRAS1_FREM2_NPNT,ITGA8_ITGB1,COMPLEX:Q5SZK8_Q6UXI9_Q86XX4,P53708_P05556,1
LAMC1,ITGA6,P11047,P23229,1
GDF1,BMPR1A,P27539,P36894,1
RARRES2,CCRL2,Q99969,O00421,1
LINGO1,RTN4,Q96FE5,Q9NQC3,1
GLS2_SLC1A3,GRM8,COMPLEX:P43003_Q9UI32,O00222,1
SHMT1_SLC6A9,GLRA1_GLRB,COMPLEX:P34896_P48067,NA_NA,1
JAG2,NOTCH3,Q9Y219,Q9UM47,1
BMP15_GDF2,ACVR1B_BMPR1B_BMPR2,COMPLEX:O95972_Q9UK05,P36896_O00238_Q13873,1
GAD2_SLC6A13,GABRA1_GABRB2,COMPLEX:Q05329_Q9NSD5,NA_NA,1
GAS6,TYRO3,Q14393,Q06418,1
HLA-C,CD3G,P10321,P09693,1
TGFB1,SMAD3,P01137,P84022,1
DUSP18,ITGA7,Q8NEJ0,Q13683,1
GAD2_SLC32A1,GABRA1_GABRB2_GABRD,COMPLEX:Q05329_Q9H598,NA_NA_NA,1
SFRP2,WNT3,Q96HF1,P56703,1
GNAS,ADCY7,Q5JWF2,P51828,1
NODAL,SMAD3,Q96S42,P84022,1
NRG1,ERBB2_ERBB4,Q02297,P04626_Q15303,1
COL6A3,ITGA1,P12111,P56199,1
FGF3,FGFR2,P11487,P21802,1
ICAM4,ITGAM,Q14773,P11215,1
TENM3,ADGRL3,Q9P273,Q9HAR2,1
AMELY,LAMP1,Q99218,P11279,1
FN1,SDC1,P02751,P18827,1
ARTN,RET,Q5T4W7,P07949,1
WNT2,FZD6_LRP5,P09544,O60353_O75197,1
LIPA,RORC,COMPLEX:P38571,P51449,1
WNT1,FZD7,P04628,O75084,1
BMP2,ENG,P12643,P17813,1
MIF,CD74,P14174,P04233,1
BMP8A,BMPR1A_BMPR2,Q7Z5Y6,P36894_Q13873,1
IL24,IL20RB,Q13007,Q6UXL0,1
DLL4,NOTCH2,Q9NR61,Q04721,1
GLS_SLC1A7,GRIK2_GRIK5,COMPLEX:O00341_O94925,Q13002_NA,1
CGB8,LHCGR,P0DN86,P22888,1
FGF13,FGFR4,Q92913,P22455,1
IFNW1,IFNAR1,P05000,P17181,1
CRH,CRHR2,P06850,Q13324,1
CALCA,ADRB2,P06881,P07550,1
PTGIS,PTGIR,COMPLEX:Q16647,P43119,1
GLS2_SLC1A6,GRIA1,COMPLEX:P48664_Q9UI32,P42261,1
GHRH,ADRB2,P01286,P07550,1
FGF17,FGFR4,O60258,P22455,1
PENK,OPRD1,P01210,P41143,1
EPHA4,B4DXG7,P54764,B4DXG7,1
IFNA1,IFNAR1_IFNAR2,P01562,P17181_P48551,1
ANGPTL3,H3BM21,Q9Y5C1,H3BM21,1
ADM2,TSHR,Q7Z4H4,P16473,1
CYP27B1,VDR,COMPLEX:O15528,P11473,1
FSHB,TSHR,P01225,P16473,1
WNT2,LRP6,P09544,O75581,1
IHH,PTCH1,Q14623,Q13635,1
C1QTNF5,MFRP,Q9BXJ0,Q9BY79,1
SLC18A1_TPH2,HTR1D,COMPLEX:P54219_Q8IWU9,P28221,1
CER1,WNT9B,O95813,O14905,1
WNT4,FZD8_LRP6,P56705,Q9H461_O75581,1
GLS_SLC17A7,GRIK2_GRIK4,COMPLEX:O94925_Q9P2U7,Q13002_NA,1
SERPINF1,WNT16,P36955,Q9UBV4,1
SLITRK5,PTPRS,O94991,Q13332,1
GLS_SLC1A7,GRIK3,COMPLEX:O00341_O94925,Q13003,1
LEFTY1,BMP4,O75610,P12644,1
WNT4,FZD6_LRP5,P56705,O60353_O75197,1
HLA-B,CD3D,P01889,P04234,1
LAMC1,DAG1,P11047,Q14118,1
WNT16,FZD9_LRP5,Q9UBV4,O00144_O75197,1
BMP8B,BMPR1B,P34820,O00238,1
CD36,TLR6,P16671,Q9Y2C9,1
AKR1D1,AR,COMPLEX:P51857,P10275,1
WNT3A,RYK,P56704,P34925,1
TGFB2,TGFBR1_TGFBR2,P61812,P36897_P37173,1
PTGES3,PTGER3,COMPLEX:Q15185,P43115,1
GAD2_SLC6A12,GABRA1_GABRB3,COMPLEX:P48065_Q05329,NA_NA,1
KNG1,GRM7,P01042,Q14831,1
FGB,ITGA5,P02675,P08648,1
LAMB2,ITGA6_ITGB1,P55268,P23229_P05556,1
CHAT_SLC5A7,CHRM2,COMPLEX:P28329_Q9GZV3,P08172,1
GLS_SLC1A1,GRM3,COMPLEX:O94925_P43005,Q14832,1
GHRH,ADCYAP1R1,P01286,P41586,1
SFRP1,WNT10A,Q8N474,Q9GZT5,1
CXCL16,MTNR1A,Q9H2A7,P48039,1
CD226,NECTIN2,Q15762,Q92692,1
C3,GRM7,P01024,Q14831,1
CALM3,SELL,P0DP25,P14151,1
DHH,CDON_PTCH1,O43323,Q4KMG0_Q13635,1
NTF4,BEX3,P34130,Q00994,1
WNT7B,FZD7_LRP5,P56706,O75084_O75197,1
PRSS2,F2RL1,P07478,P55085,1
TNC,ITGAV_ITGB3,P24821,P06756_P05106,1
WNT7A,FZD4_LRP6,O00755,Q9ULV1_O75581,1
GLS_SLC17A6,GRIA4,COMPLEX:O94925_Q9P2U8,P48058,1
THBS3,ITGAV_ITGB3,P49746,P06756_P05106,1
HLA-F,CD8A,P30511,P01732,1
L1CAM,EGFR,P32004,P00533,1
LAMB3,CD151,Q13751,P48509,1
GNAI2,MTNR1A,P04899,P48039,1
WNT1,FZD7_LRP5,P04628,O75084_O75197,1
TNR,ITGAV_ITGB6,Q92752,P06756_P18564,1
GNAI2,IGF1R,P04899,P08069,1
LAMC1,ITGB1,P11047,P05556,1
PF4,THBD,P02776,P07204,1
PYY,NPY5R,P10082,Q15761,1
WNT5A,MCAM,P41221,P43121,1
GAD1_SLC6A1,GABRA2_GABRB3_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
VIP,VIPR2,P01282,P41587,1
IHH,CDON_PTCH1,Q14623,Q4KMG0_Q13635,1
GDF7,TGFBR1,Q7Z4P5,P36897,1
EFNB2,EPHB1,P52799,P54762,1
NPY,NPY4R,P01303,P50391,1
CXCL8,CXCR1,P10145,P25024,1
FN1,CD79A,P02751,P11912,1
CCL27,CCR3,Q9Y4X3,P51677,1
CXCL1,ACKR1,P09341,Q16570,1
GAD1_SLC6A12,GABBR2,COMPLEX:P48065_Q99259,O75899,1
WNT11,FZD2,O96014,Q14332,1
CCL4L1,CCR8,Q8NHW4,P51685,1
TNFRSF11B,TNFSF10,O00300,P50591,1
SERPINF1,WNT1,P36955,P04628,1
COL4A2,ITGB5,P08572,P18084,1
RNF43,FZD2_LRP6,Q68DV7,Q14332_O75581,1
WNT16,FZD1,Q9UBV4,Q9UP38,1
CAMP,IGF1R,P49913,P08069,1
CORT,SSTR5,O00230,P35346,1
IL17B,IL17RB,Q9UHF5,Q9NRM6,1
GLS2_SLC17A6,GRM8,COMPLEX:Q9P2U8_Q9UI32,O00222,1
SERPINF1,WNT8A,P36955,Q9H1J5,1
NMS,ADRA2A,Q5H8A3,P08913,1
SOST,WNT8A,Q9BQB4,Q9H1J5,1
WNT3,FZD8_RYK,P56703,Q9H461_P34925,1
HLA-E,KIR3DL1,P13747,P43629,1
GPC3,IGF1R,P51654,P08069,1
CXCL9,MTNR1A,Q07325,P48039,1
SLC18A2_TPH1,HTR1B,COMPLEX:P17752_Q05940,P28222,1
CNTN2,NRCAM,Q02246,Q92823,1
WIF1,WNT7B,Q9Y5W5,P56706,1
WNT8A,FZD5_LRP5,Q9H1J5,Q13467_O75197,1
C1QA,CD93,P02745,Q9NPY3,1
RSPO3,WNT3A,Q9BXY4,P56704,1
PENK,GHSR,P01210,Q92847,1
ADCYAP1,ADRB2,P18509,P07550,1
DKK2,WNT2,Q9UBU2,P09544,1
APOB,LRP2,P04114,P98164,1
FGF23,FGFR2,Q9GZV9,P21802,1
BMP5,ACVRL1,P22003,P37023,1
CALM1,INSR,P0DP23,P06213,1
EFNB2,EPHA6,P52799,Q9UF33,1
COL4A1,CD93,P02462,Q9NPY3,1
GHRH,VIPR1,P01286,P32241,1
GLS_SLC1A7,GRIN1_GRIN2A,COMPLEX:O00341_O94925,NA_NA,1
CX3CL1,CX3CR1,P78423,P49238,1
CER1,WNT8B,O95813,Q93098,1
ADM2,RAMP3,Q7Z4H4,O60896,1
ROR2,FZD10,Q01974,Q9ULW2,1
FGF12,FGFR1,P61328,P11362,1
WNT9B,FZD2_LRP6,O14905,Q14332_O75581,1
AFDN,EPHB6,P55196,O15197,1
WNT5A,FZD1,P41221,Q9UP38,1
SLC18A2_TPH2,HTR6,COMPLEX:Q05940_Q8IWU9,P50406,1
HP,ITGB2,P00738,P05107,1
IL20,IL20RB,Q9NYY1,Q6UXL0,1
GAD2_SLC6A6,GABRA1_GABRB2_GABRG2,COMPLEX:P31641_Q05329,NA_NA_NA,1
BMP4,BMPR1A,P12644,P36894,1
IFNA10,IFNAR1_IFNAR2,P01566,P17181_P48551,1
LAMB2,ITGAV_ITGB8,P55268,P06756_P26012,1
MAG,MAG,P20916,P20916,1
LEP,LRP2,P41159,P98164,1
GLS_SLC1A1,GRIK3,COMPLEX:O94925_P43005,Q13003,1
FMOD,TGFB2,Q06828,P61812,1
CALCA,PTH1R,P06881,Q03431,1
GLS2_SLC17A6,GRIN1_GRIN2C,COMPLEX:Q9P2U8_Q9UI32,NA_Q14957,1
GNAI2,CNR1,P04899,P21554,1
COL6A1,ITGA2_ITGB1,P12109,P17301_P05556,1
GLS_SLC1A2,GRM1,COMPLEX:O94925_P43004,Q13255,1
BMP15,BMPR2,O95972,Q13873,1
GLS2_SLC17A7,GRIK3,COMPLEX:Q9P2U7_Q9UI32,Q13003,1
BMP2,ACVR2A,P12643,P27037,1
WNT2,FZD2_LRP6,P09544,Q14332_O75581,1
RSPO1,WNT2,Q2MKA7,P09544,1
SOSTDC1,WNT3A,Q6X4U4,P56704,1
WNT3A,FZD2_LRP5,P56704,Q14332_O75197,1
HLA-DRB3,CD4,P79483,P01730,1
GLS2_SLC1A7,GRM4,COMPLEX:O00341_Q9UI32,Q14833,1
WNT6,FZD6_LRP6,Q9Y6F9,O60353_O75581,1
HLA-B,CD3G,P01889,P09693,1
COL2A1,MAG,P02458,P20916,1
CD70,CD27,P32970,P26842,1
SHH,PTCH1,Q15465,Q13635,1
LAMA1,SV2A,P25391,Q7L0J3,1
WNT2,FZD2_LRP5,P09544,Q14332_O75197,1
IL1A,IL1R2,P01583,P27930,1
HSPG2,SDC1,P98160,P18827,1
CLCF1,CNTFR,Q9UBD9,P26992,1
CALM3,PDE1C,P0DP25,Q14123,1
WNT10B,FZD9_LRP5,O00744,O00144_O75197,1
INHBC,TGFB1,P55103,P01137,1
BMP10,ACVR2A,O95393,P27037,1
EPHB2,EFNB2,P29323,P52799,1
CRH,RAMP3,P06850,O60896,1
SOST,WNT2,Q9BQB4,P09544,1
APOB,TREM2_TYROBP,P04114,Q9NZC2_O43914,1
COL11A1,DDR1,P12107,Q08345,1
VIP,NPR3,P01282,P17342,1
TBXAS1,TBXA2R,COMPLEX:P24557,P21731,1
HAS2,HMMR,Q92819,O75330,1
SEMA4C,PLXNB2,Q9C0C4,O15031,1
GAL,MTNR1A,P22466,P48039,1
COL1A2,CD93,P08123,Q9NPY3,1
TGM2,ITGA9,P21980,Q13797,1
HPR,ASGR2,P00739,P07307,1
DKK1,WNT16,O94907,Q9UBV4,1
BMP10,ACVR2A_ACVRL1,O95393,P27037_P37023,1
LAMB3,ITGA6_ITGB1,Q13751,P23229_P05556,1
WNT5A,FZD8,P41221,Q9H461,1
UBA52,EGFR,P62987,P00533,1
INHA_INHBB,ACVR1_ACVR2A,COMPLEX:P05111_P09529,Q04771_P27037,1
CCL2,CCR2,P13500,P41597,1
PTH2,ADRB2,Q96A98,P07550,1
B2M,KLRC2,P61769,P26717,1
FGA,ITGB2,P02671,P05107,1
WNT1,FZD1_LRP6,P04628,Q9UP38_O75581,1
CCL28,ADRA2A,Q9NRJ3,P08913,1
AFDN,NRXN2,P55196,P58401,1
TNFSF11,TNFRSF11B,O14788,O00300,1
COL6A3,ITGA9_ITGB1,P12111,Q13797_P05556,1
NRXN3,NLGN1,Q9Y4C0,Q8N2Q7,1
SFRP4,WNT2B,Q6FHJ7,Q93097,1
GNRH1,GNRHR2,P01148,Q96P88,1
C5,C5AR2,P01031,Q9P296,1
MMP1,CD44,P03956,P16070,1
INHBB,TGFB3,P09529,P10600,1
BMP3,GDF6,P12645,Q6KF10,1
ADM,GPR182,P35318,O15218,1
TGFA,EGFR,P01135,P00533,1
BTLA,CD79A,Q7Z6A9,P11912,1
NPS,TSHR,P0C0P6,P16473,1
LAMA2,ITGA6,P24043,P23229,1
GIP,GPR84,P09681,Q9NQS5,1
IL7,IL2RG_IL7R,P13232,P31785_P16871,1
FGF4,NRP1,P08620,O14786,1
CCL3L1,CCR3,P16619,P51677,1
NT5E_SLC29A2,ADORA2B,COMPLEX:P21589_Q14542,P29275,1
MMP12,PLAUR,P39900,Q03405,1
IFNA4,IFNAR1,P05014,P17181,1
WNT9B,FZD8_LRP6,O14905,Q9H461_O75581,1
PTHLH,ADCYAP1R1,P12272,P41586,1
LAMA2,ITGA1,P24043,P56199,1
GLS_SLC1A1,GRIK2_GRIK4,COMPLEX:O94925_P43005,Q13002_NA,1
HSD17B1,NR1I2,COMPLEX:P14061,O75469,1
HBEGF,PRLR,Q99075,P16471,1
FN1,ITGA5_ITGB1,P02751,P08648_P05556,1
UBB,ERBB2,P0CG47,P04626,1
GLS_SLC17A8,GRIN1_GRIN2D,COMPLEX:O94925_Q8NDX2,NA_O15399,1
VCAM1,ITGA9,P19320,Q13797,1
RNF43,FZD7_LRP5,Q68DV7,O75084_O75197,1
COL8A1,ITGA1,P27658,P56199,1
GLS_SLC17A6,GRM3,COMPLEX:O94925_Q9P2U8,Q14832,1
BAMBI,FZD9_LRP5,Q13145,O00144_O75197,1
NRXN1,RPH3A,P58400,Q9Y2J0,1
PPY,MTNR1A,P01298,P48039,1
GLS2_SLC1A2,GRIK1_GRIK5,COMPLEX:P43004_Q9UI32,P39086_NA,1
PMCH,GRM7,P20382,Q14831,1
WNT2B,FZD4_LRP5,Q93097,Q9ULV1_O75197,1
HHIP,PTCH1_SMO,Q96QV1,Q13635_Q99835,1
LAMC1,ITGA7,P11047,Q13683,1
CHAT_SLC18A3,CHRNA3_CHRNB4,COMPLEX:P28329_Q16572,P32297_P30926,1
NRP2,KDR,O60462,P35968,1
NRXN1,NLGN2,P58400,Q8NFZ4,1
EFNB2,EPHB3,P52799,P54753,1
IFNG,IFNG_IFNGR1,P01579,P01579_P15260,1
GLS_SLC1A2,GRIK1_GRIK4,COMPLEX:O94925_P43004,P39086_NA,1
F12,CD93,P00748,Q9NPY3,1
ASIP,MC5R,P42127,P33032,1
APOE,LDLR,P02649,P01130,1
JAM2,F11R,P57087,Q9Y624,1
EFNA1,EPHB6,P20827,O15197,1
SFRP2,WNT16,Q96HF1,Q9UBV4,1
INHBA,ENG,P08476,P17813,1
LAMA2,ADGRG6,P24043,Q86SQ4,1
CGN,OCLN,Q9P2M7,Q16625,1
INSL3,RAMP2,P51460,O60895,1
SHH,HHIP,Q15465,Q96QV1,1
LEFTY1,GDF5,O75610,P43026,1
PENK,OPRK1,P01210,P41145,1
GAD1_SLC6A13,GABRA1_GABRB2_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
ADAM9,ITGA3,Q13443,P26006,1
COL6A1,ITGA10_ITGB1,P12109,O75578_P05556,1
GLS2_SLC1A6,GRIN1_GRIN2C,COMPLEX:P48664_Q9UI32,NA_Q14957,1
DHH,PTCH2,O43323,Q9Y6C5,1
RSPO1,WNT6,Q2MKA7,Q9Y6F9,1
FGF9,FGFR1,P31371,P11362,1
CTHRC1,FZD6,Q96CG8,O60353,1
RSPO4,WNT10B,Q2I0M5,O00744,1
TGM2,TBXA2R,P21980,P21731,1
BTLA,VTCN1,Q7Z6A9,Q7Z7D3,1
FGF13,SCN5A,Q92913,Q14524,1
F12,GP1BA,P00748,P07359,1
GDF9,BMPR2_TGFBR1,O60383,Q13873_P36897,1
F2,GP1BB,P00734,P13224,1
INHBE,ACVR1,P58166,Q04771,1
CALCA,CALCRL_RAMP1,P06881,Q16602_O60894,1
PMCH,ADRA2A,P20382,P08913,1
ICAM1,ITGAL,P05362,P20701,1
PCSK9,VLDLR,Q8NBP7,P98155,1
DBH_SLC18A1,ADRB2,COMPLEX:P09172_P54219,P07550,1
INHBC,ACVR2B,P55103,Q13705,1
