ligand,receptor,source,target,label
NTF4,NGFR,P34130,P08138,1
WIF1,WNT2,Q9Y5W5,P09544,1
JAG1,NOTCH3,P78504,Q9UM47,1
APOE,LDLR,P02649,P01130,1
WNT3,FZD1,P56703,Q9UP38,1
IL17F,IL17RA,Q96PD4,Q96F46,1
NPFF,NPFFR1,O15130,Q9GZQ6,1
LAMA1,A0A0C4DG17,P25391,A0A0C4DG17,1
GLS_SLC17A7,GRIK1,COMPLEX:O94925_Q9P2U7,P39086,1
PLG,F2RL2,P00747,O00254,1
TIMP2,ITGA3,P16035,P26006,1
GREM1,BMP7,O60565,P18075,1
WNT16,FZD6_LRP6,Q9UBV4,O60353_O75581,1
ANGPTL3,ITGB3,Q9Y5C1,P05106,1
DEFB4B,TLR4,O15263,O00206,1
CALM1,SCN4A,P0DP23,P35499,1
CNTN2,L1CAM,Q02246,P32004,1
ICAM4,ITGA2B,Q14773,P08514,1
BMP4,ACVR2A_BMPR1A,P12644,P27037_P36894,1
GAD2_SLC32A1,GABRA1_GABRB3_GABRG2,COMPLEX:Q05329_Q9H598,NA_NA_NA,1
CCL2,ACKR1,P13500,Q16570,1
GAD1_SLC32A1,GABRA2_GABRB3_GABRG2,COMPLEX:Q99259_Q9H598,NA_NA_NA,1
CDH1,PTPRM,P12830,P28827,1
CXCL10,ADRA2A,P02778,P08913,1
APP,MTNR1A,P05067,P48039,1
PTH,ADRB2,P01270,P07550,1
HLA-A,CD8B2,P04439,A6NJW9,1
FGF19,FGFR1,O95750,P11362,1
AGRP,MC4R,O00253,P32245,1
SEMA3B,NRP2,Q13214,O60462,1
GLS_SLC1A6,GRIK1,COMPLEX:O94925_P48664,P39086,1
IL1B,IL1R1_IL1RAP,P01584,P14778_Q9NPH3,1
GLS2_SLC1A6,GRM3,COMPLEX:P48664_Q9UI32,Q14832,1
FN1,ITGA2,P02751,P17301,1
NPPB,NPR3,P16860,P17342,1
CD5L,CD5,O43866,P06127,1
TNFSF10,TNFRSF10C,P50591,O14798,1
GREM2,BMP6,Q9H772,P22004,1
IL1A,IL1B_IL1R1_IL1RAP,P01583,P01584_P14778_Q9NPH3,1
TGFB1,CXCR4,P01137,P61073,1
RLN3,RAMP2,Q8WXF3,O60895,1
GREM1,BMP6,O60565,P22004,1
CHAT,CHRM4,COMPLEX:P28329,P08173,1
CCL23,FPR2,P55773,P25090,1
CCL2,CCR4,P13500,P51679,1
LAMC3,ITGA3_ITGB1,Q9Y6N6,P26006_P05556,1
CFH,SELL,P08603,P14151,1
NODAL,ACVR1B_ACVR2B_CFC1,Q96S42,P36896_Q13705_P0CG37,1
GAD1_SLC6A12,GABRA4_GABRB2_GABRD,COMPLEX:P48065_Q99259,NA_NA_NA,1
SELL,MADCAM1,P14151,Q13477,1
GHRL,GHRHR,Q9UBU3,Q02643,1
NPY,NPY1R,P01303,P25929,1
FSHB,ADRB2,P01225,P07550,1
WNT4,FZD5_LRP5,P56705,Q13467_O75197,1
CFC1,SMAD3,P0CG37,P84022,1
INHBB,ACVR1B_ACVR2A,P09529,P36896_P27037,1
GAD2_SLC6A13,GABRA1_GABRB2,COMPLEX:Q05329_Q9NSD5,NA_NA,1
INHA,ACVR1,P05111,Q04771,1
APOE,LRP8,P02649,Q14114,1
HSP90AA1,ERBB2,P07900,P04626,1
CALM3,PDE1A,P0DP25,P54750,1
SHANK1,ADGRL1,Q9Y566,O94910,1
BAMBI,FZD3_LRP5,Q13145,Q9NPG1_O75197,1
CALCA,PTH1R,P06881,Q03431,1
GLS2_SLC1A1,GRIK3_GRIK4,COMPLEX:P43005_Q9UI32,Q13003_NA,1
CCL21,CCR7,O00585,P32248,1
NAT10,CCR10,Q9H0A0,P46092,1
CALR,TSHR,P27797,P16473,1
GLS2_SLC1A6,GRIK3_GRIK4,COMPLEX:P48664_Q9UI32,Q13003_NA,1
COL6A1,SDC4,P12109,P31431,1
INHBE,TGFB3,P58166,P10600,1
BAMBI,FZD7_LRP6,Q13145,O75084_O75581,1
EGF,CAV1,P01133,Q03135,1
INSL3,RXFP3,P51460,Q9NSD7,1
COL1A2,H3BM21,P08123,H3BM21,1
GLS_SLC17A8,GRIK3_GRIK4,COMPLEX:O94925_Q8NDX2,Q13003_NA,1
RSPO1,WNT2,Q2MKA7,P09544,1
EFNA3,EPHB6,P52797,O15197,1
CXCL5,ADRA2A,P42830,P08913,1
CALM1,ABCA1,P0DP23,O95477,1
LPA,ITGB2,P08519,P05107,1
EFNB1,EPHA6,P98172,Q9UF33,1
DDC,HTR1A,COMPLEX:P20711,P08908,1
WNT7B,FZD1_LRP5,P56706,Q9UP38_O75197,1
WNT11,FZD1,O96014,Q9UP38,1
LAMB1,DAG1,P07942,Q14118,1
IL1RN,IL1A,P18510,P01583,1
THBS1,ITGA2B,P07996,P08514,1
COL4A4,GP6,P53420,Q9HCN6,1
EPHA2,EFNA4,P29317,P52798,1
GLS2_SLC1A2,GRIN1_GRIN2D,COMPLEX:P43004_Q9UI32,NA_O15399,1
COL4A1,ITGA3_ITGB1,P02462,P26006_P05556,1
GAD2_SLC32A1,GABRA1_GABRB2_GABRD,COMPLEX:Q05329_Q9H598,NA_NA_NA,1
TAC1,CXCR3,P20366,P49682,1
GDF7,BMPR1A_BMPR2,Q7Z4P5,P36894_Q13873,1
WNT3,FZD9_LRP6,P56703,O00144_O75581,1
ITGAL_ITGB2,F11R,COMPLEX:P05107_P20701,Q9Y624,1
GLS2_SLC1A7,GRIA1,COMPLEX:O00341_Q9UI32,P42261,1
FN1,CD79A,P02751,P11912,1
DBH_SLC18A2,ADRA1D,COMPLEX:P09172_Q05940,P25100,1
GLS2_SLC1A2,GRIK2_GRIK5,COMPLEX:P43004_Q9UI32,Q13002_NA,1
WNT7A,FZD1_LRP5,O00755,Q9UP38_O75197,1
MADCAM1,ITGB7,Q13477,P26010,1
GLS2_SLC1A2,GRIN1_GRIN2A,COMPLEX:P43004_Q9UI32,NA_NA,1
TGM2,ITGA4,P21980,P13612,1
LAMA3,SV2A,Q16787,Q7L0J3,1
VCAM1,ITGB7,P19320,P26010,1
COMP,ITGB3,P49747,P05106,1
PTPRC,SEMA4D,P08575,Q92854,1
NT5E_SLC29A3,ADORA2B,COMPLEX:P21589_Q9BZD2,P29275,1
IL17C,IL17RE,Q9P0M4,Q8NFR9,1
CER1,WNT10A,O95813,Q9GZT5,1
IFNA16,IFNAR2,P05015,P48551,1
NPB,NPBWR2,Q8NG41,P48146,1
CD86,CTLA4,P42081,P16410,1
B2M,KIR2DL3,P61769,P43628,1
HLA-B,CD8A,P01889,P01732,1
FGF6,FGFR1,P10767,P11362,1
SCARB1,PTDSS1,Q8WTV0,P48651,1
WNT7B,FZD9_LRP6,P56706,O00144_O75581,1
GZMB,CHRM3,P10144,P20309,1
CD27,CD70,P26842,P32970,1
GAD1_SLC6A11,GABRA4_GABRB2_GABRD,COMPLEX:P48066_Q99259,NA_NA_NA,1
GLS2_SLC17A7,GRIA4,COMPLEX:Q9P2U7_Q9UI32,P48058,1
INHA_INHBA,ACVR1C_ACVR2B,COMPLEX:P05111_P08476,Q8NER5_Q13705,1
GAD2_SLC6A6,GABRA3_GABRB3_GABRE,COMPLEX:P31641_Q05329,NA_NA_NA,1
DRAXIN,WNT9A,Q8NBI3,O14904,1
EFNA1,EPHA5,P20827,P54756,1
APCDD1,FZD7_LRP5,Q8J025,O75084_O75197,1
GLS_SLC1A2,GRM1,COMPLEX:O94925_P43004,Q13255,1
CCL19,ACKR4,Q99731,Q9NPB9,1
UBA52,ADRB2,P62987,P07550,1
PGF,NRP1,P49763,O14786,1
VEGFA,NRP1,P15692,O14786,1
FGF16,FGFR1,O43320,P11362,1
EGF,ERBB3,P01133,P21860,1
GLS_SLC17A6,GRM5,COMPLEX:O94925_Q9P2U8,P41594,1
GLS_SLC17A7,GRM4,COMPLEX:O94925_Q9P2U7,Q14833,1
B2M,CD247,P61769,P20963,1
PF4,LDLR,P02776,P01130,1
CXCL9,CXCR3,Q07325,P49682,1
COL1A2,FLT4,P08123,P35916,1
CTLA4,CD80,P16410,P33681,1
GAD2_SLC32A1,GABRA3_GABRB3_GABRE,COMPLEX:Q05329_Q9H598,NA_NA_NA,1
CCL20,MTNR1A,P78556,P48039,1
CALM3,PDE1C,P0DP25,Q14123,1
GAD1_SLC6A13,GABRA3_GABRB3_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
PLAU,LRP1,P00749,Q07954,1
JAM2,ITGAV_ITGB1,P57087,P06756_P05556,1
VEGFB,NRP1,P49765,O14786,1
COL2A1,ITGA2,P02458,P17301,1
IL37,IL18RAP,Q9NZH6,O95256,1
FGF1,NRP1,P05230,O14786,1
GLS2_SLC1A6,GRIK1_GRIK5,COMPLEX:P48664_Q9UI32,P39086_NA,1
COL6A5,ITGA10_ITGB1,A8TX70,O75578_P05556,1
LHB,PTH1R,P01229,Q03431,1
PDGFB,LRP1,P01127,Q07954,1
GAD1_SLC6A1,GABRA4_GABRB2_GABRD,COMPLEX:P30531_Q99259,NA_NA_NA,1
SULT1A1,PPARA,COMPLEX:P50225,Q07869,1
VEGFA,TYRO3,P15692,Q06418,1
GDF5,ROR2,P43026,Q01974,1
SFRP5,WNT7B,Q5T4F7,P56706,1
LAMA3,ITGB1,Q16787,P05556,1
ANXA1,GRM7,P04083,Q14831,1
FGF17,FGFR3,O60258,P22607,1
IFNA17,IFNAR2,P01571,P48551,1
FGA,ITGA2B,P02671,P08514,1
LCN2,LRP2,P80188,P98164,1
NRXN1,RPH3A,P58400,Q9Y2J0,1
LEFTY1,BMP7,O75610,P18075,1
GAD1_SLC6A8,GABRA3_GABRB3_GABRE,COMPLEX:P48029_Q99259,NA_NA_NA,1
WNT2,FZD5,P09544,Q13467,1
HLA-B,LILRB1,P01889,Q8NHL6,1
IL17C,IL17RC,Q9P0M4,Q8NAC3,1
IFNA6,IFNAR1_IFNAR2,P05013,P17181_P48551,1
SEMA3E,NRP1,O15041,O14786,1
OMG,RTN4R,P23515,Q9BZR6,1
APOC3,LRP2,P02656,P98164,1
WNT3A,FZD7,P56704,O75084,1
LTBP1,TGFB2,Q14766,P61812,1
GLS_SLC1A2,GRIK3,COMPLEX:O94925_P43004,Q13003,1
COL4A5,CD93,P29400,Q9NPY3,1
SORBS1,INSR,Q9BX66,P06213,1
GLS2_SLC1A3,GRIN1_GRIN2D,COMPLEX:P43003_Q9UI32,NA_O15399,1
OXT,AVPR1B,P01178,P47901,1
SLC18A2_TPH1,HTR2B,COMPLEX:P17752_Q05940,P41595,1
WNT3A,FZD7_LRP6,P56704,O75084_O75581,1
GNAI2,LHCGR,P04899,P22888,1
GLS2_SLC1A3,GRIK1,COMPLEX:P43003_Q9UI32,P39086,1
H3BSR6,CX3CR1,H3BSR6,P49238,1
CCL13,CXCR3,Q99616,P49682,1
FPR2,ANXA1,P25090,P04083,1
SEMA6D,PLXNA1,Q8NFY4,Q9UIW2,1
COL1A2,ITGA11_ITGB1,P08123,Q9UKX5_P05556,1
GDF7,ACVR2A_BMPR1B,Q7Z4P5,P27037_O00238,1
SLURP2,CHRNA10,P0DP57,Q9GZZ6,1
WNT5B,FZD4,Q9H1J7,Q9ULV1,1
LAMA2,ITGA7_ITGB1,P24043,Q13683_P05556,1
FST,INHA_INHBA,P19883,P05111_P08476,1
GAD2_SLC6A8,GABBR1,COMPLEX:P48029_Q05329,Q9UBS5,1
PDGFB,PDGFRA,P01127,P16234,1
ICAM3,ITGB2,P32942,P05107,1
ADCYAP1,GPR84,P18509,Q9NQS5,1
COL4A6,ITGA1,Q14031,P56199,1
NGF,NTRK1,P01138,P04629,1
MST1,MST1R,P26927,Q04912,1
FN1,ROBO4,P02751,Q8WZ75,1
CALM1,CALCR,P0DP23,P30988,1
MDK,PTPRB,P21741,P23467,1
ANGPT4,TEK,Q9Y264,Q02763,1
CXCL6,ADRA2A,P80162,P08913,1
IFNW1,IFNAR1_IFNAR2,P05000,P17181_P48551,1
IL13,IL13RA2,P35225,Q14627,1
NID2,COL13A1,Q14112,Q5TAT6,1
IL18,IL1RAPL1,Q14116,Q9NZN1,1
CAMP,FPR2,P49913,P25090,1
GLS_SLC1A3,GRIA2,COMPLEX:O94925_P43003,P42262,1
GAD1_SLC6A8,GABRA1_GABRB2_GABRD,COMPLEX:P48029_Q99259,NA_NA_NA,1
GRP,BRS3,P07492,P32247,1
APOA1,AMN_CUBN,P02647,NA_O60494,1
COL1A1,ITGA2_ITGB1,P02452,P17301_P05556,1
DLL4,NOTCH1,Q9NR61,P46531,1
FMOD,TGFB2,Q06828,P61812,1
CHAT_SLC18A3,CHRNA3_CHRNB4,COMPLEX:P28329_Q16572,P32297_P30926,1
IFNK,IFNAR1_IFNAR2,Q9P0W0,P17181_P48551,1
LTBP3,ITGB5,Q9NS15,P18084,1
WNT16,FZD1_LRP6,Q9UBV4,Q9UP38_O75581,1
THBS1,ITGAV_ITGB3,P07996,P06756_P05106,1
SFTPA2,CD93,Q8IWL1,Q9NPY3,1
CALM2,AQP6,P0DP24,Q13520,1
DDC,HTR3A,COMPLEX:P20711,P46098,1
COL2A1,GP6,P02458,Q9HCN6,1
APOB,CALCR,P04114,P30988,1
INHBC,ACVR1B_ACVR2B,P55103,P36896_Q13705,1
GAD2_SLC6A11,GABRA2_GABRB3_GABRG2,COMPLEX:P48066_Q05329,NA_NA_NA,1
LAMB3,ITGA2,Q13751,P17301,1
FMOD,TGFB3,Q06828,P10600,1
GAD1_SLC6A1,GABRA5_GABRB3_GABRG2,COMPLEX:P30531_Q99259,NA_NA_NA,1
POMC,ADRB3,P01189,P13945,1
EFNA3,EPHA3,P52797,P29320,1
APCDD1,FZD5_LRP5,Q8J025,Q13467_O75197,1
PLXNA1,NOTCH1,Q9UIW2,P46531,1
GLS2_SLC1A6,GRIN1_GRIN2B,COMPLEX:P48664_Q9UI32,NA_NA,1
DCN,TGFB1,P07585,P01137,1
GLS2_SLC1A6,GRIN1_GRIN2C,COMPLEX:P48664_Q9UI32,NA_Q14957,1
CCL16,MTNR1A,O15467,P48039,1
HSPA8,LRP2,P11142,P98164,1
GLS2_SLC1A7,GRM1,COMPLEX:O00341_Q9UI32,Q13255,1
ANGPTL3,TEK,Q9Y5C1,Q02763,1
HSD17B1,ESR2,COMPLEX:P14061,Q92731,1
WNT2,FZD9,P09544,O00144,1
EDN2,KEL,P20800,P23276,1
FGF7,FGFR1,P21781,P11362,1
VWF,GP1BA,P04275,P07359,1
GDF1,BMPR2,P27539,Q13873,1
WNT7B,FZD6_LRP5,P56706,O60353_O75197,1
EGF,EGFR_ERBB2,P01133,P00533_P04626,1
IL16,GRIN2D,Q14005,O15399,1
EGF,FSHR,P01133,P23945,1
TSLP,CRLF2_IL7R_TSLP,Q969D9,Q9HC73_P16871_Q969D9,1
GAD2_SLC6A11,GABRA6_GABRB3_GABRD,COMPLEX:P48066_Q05329,NA_NA_NA,1
IGFBP4,IGF2,P22692,P01344,1
OMG,RTN4RL1,P23515,Q86UN2,1
GLS2_SLC1A3,GRIK2_GRIK4,COMPLEX:P43003_Q9UI32,Q13002_NA,1
GAD1_SLC6A13,GABRA5_GABRB3_GABRG2,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
AFDN,F11R,P55196,Q9Y624,1
WNT6,FZD8_LRP6,Q9Y6F9,Q9H461_O75581,1
CDON,PTCH2_SMO,Q4KMG0,Q9Y6C5_Q99835,1
UBASH3B,ESR1,COMPLEX:Q8TF42,P03372,1
LAMB2,ITGA3_ITGB1,P55268,P26006_P05556,1
WNT3A,LRP1,P56704,Q07954,1
LIF,IL6ST,P15018,P40189,1
GNAI2,DRD2,P04899,P14416,1
CD99,CD99L2,P14209,Q8TCZ2,1
FRZB,WNT4,Q92765,P56705,1
THBS1,SDC4,P07996,P31431,1
SLIT2,GPC1,O94813,P35052,1
HLA-A,ERBB2,P04439,P04626,1
GLS2_SLC17A8,GRIN1_GRIN2A,COMPLEX:Q8NDX2_Q9UI32,NA_NA,1
BMP2,ACVR2B_BMPR1A,P12643,Q13705_P36894,1
CHAT_SLC5A7,CHRNA1_CHRNB1_CHRND_CHRNG,COMPLEX:P28329_Q9GZV3,P02708_P11230_Q07001_P07510,1
THBS3,SDC4,P49746,P31431,1
FGF17,FGFR4,O60258,P22455,1
HSD17B12,AR,COMPLEX:Q53GQ0,P10275,1
SERPINC1,GPC1,P01008,P35052,1
SHBG,CD177,P04278,Q8N6Q3,1
FST,TGFB1,P19883,P01137,1
POMC,OPRD1,P01189,P41143,1
JAG1,NOTCH1,P78504,P46531,1
CYP21A2,NR3C2,COMPLEX:P08686,P08235,1
CCL3L1,CCR3,P16619,P51677,1
POMC,RAMP2,P01189,O60895,1
FGF2,GPC4,P09038,O75487,1
GLS2_SLC1A3,GRM7,COMPLEX:P43003_Q9UI32,Q14831,1
SFRP5,WNT7A,Q5T4F7,O00755,1
IFNA1,IFNAR1_IFNAR2,P01562,P17181_P48551,1
RBP3,NOTCH1,P10745,P46531,1
IGFBP3,IGFL3,P17936,Q6UXB1,1
ICAM1,ITGAM_ITGB2,P05362,P11215_P05107,1
TNC,PTPRZ1,P24821,P23471,1
ZNRF3,FZD1_LRP6,Q9ULT6,Q9UP38_O75581,1
ANXA1,MTNR1A,P04083,P48039,1
CXCL11,MTNR1A,O14625,P48039,1
CALM2,KCNQ3,P0DP24,O43525,1
PLAT,ITGB2,P00750,P05107,1
IGFBP4,IGF1,P22692,P05019,1
SLC6A4_TPH1,HTR4,COMPLEX:P17752_P31645,Q13639,1
ADM2,CALCRL_GPER1_RAMP3,Q7Z4H4,Q16602_Q99527_O60896,1
HLA-B,CD8B2,P01889,A6NJW9,1
ICOS,ICOSLG,Q9Y6W8,O75144,1
GNAI2,OPRM1,P04899,P35372,1
ADM2,VIPR1,Q7Z4H4,P32241,1
IFNL1,IFNLR1_IL10RB,Q8IU54,Q8IU57_Q08334,1
EFNB3,EPHA4,Q15768,P54764,1
INSL5,RXFP1,Q9Y5Q6,Q9HBX9,1
VTN,ITGB6,P04004,P18564,1
RSPO2,WNT8B,Q6UXX9,Q93098,1
APOE,CHRNA4,P02649,P43681,1
ICAM3,CLEC4M,P32942,Q9H2X3,1
WNT1,FZD4_LRP5,P04628,Q9ULV1_O75197,1
NPS,NPSR1,P0C0P6,Q6W5P4,1
EFNA4,EPHA3,P52798,P29320,1
RSPO1,LGR4,Q2MKA7,Q9BXB1,1
HLA-C,LILRB2,P10321,Q8N423,1
ADCYAP1,SCTR,P18509,P47872,1
RLN1,RXFP2,P04808,Q8WXD0,1
GLS2_SLC17A7,GRIK2_GRIK4,COMPLEX:Q9P2U7_Q9UI32,Q13002_NA,1
HLA-A,CD8B,P04439,P10966,1
WNT3,FZD1_LRP6,P56703,Q9UP38_O75581,1
IL17RD,FGFR1,Q8NFM7,P11362,1
GAD2_SLC6A11,GABRA5_GABRB3_GABRG2,COMPLEX:P48066_Q05329,NA_NA_NA,1
SLC6A4_TPH1,HTR1A,COMPLEX:P17752_P31645,P08908,1
GAD2_SLC6A1,GABRA1_GABRB2_GABRG2,COMPLEX:P30531_Q05329,NA_NA_NA,1
LAMA3,DAG1,Q16787,Q14118,1
ERBB2,HLA-C,P04626,P10321,1
CD320,JAML,Q9NPF0,Q86YT9,1
CDON,PTCH1_SMO,Q4KMG0,Q13635_Q99835,1
ANP32B,TNFRSF17,Q92688,Q02223,1
WNT4,FZD1,P56705,Q9UP38,1
KNG1,GRM7,P01042,Q14831,1
ALB,B2M_FCGRT,P02768,P61769_NA,1
ZNRF3,FZD1_LRP5,Q9ULT6,Q9UP38_O75197,1
GAD1_SLC6A6,GABRA2_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
COL9A2,SDC1,Q14055,P18827,1
HRAS,TLR9,P01112,Q9NR96,1
CER1,WNT8A,O95813,Q9H1J5,1
NCAM1,FGFR2,P13591,P21802,1
RNF43,FZD2_LRP5,Q68DV7,Q14332_O75197,1
PF4,ADRA2A,P02776,P08913,1
GLS_SLC17A7,GRM2,COMPLEX:O94925_Q9P2U7,Q14416,1
GAS6,AXL,Q14393,P30530,1
BMP8B,ACVR1,P34820,Q04771,1
WNT1,FZD7_LRP6,P04628,O75084_O75581,1
SHBG,CLDN4,P04278,O14493,1
LAMA4,SV2A,Q16363,Q7L0J3,1
GDF5,BMPR2,P43026,Q13873,1
WNT3,FZD5_LRP6,P56703,Q13467_O75581,1
GAD1_SLC6A6,GABRA3_GABRB3_GABRG2,COMPLEX:P31641_Q99259,NA_NA_NA,1
KLB,FGFR3,Q86Z14,P22607,1
DDC_SLC6A3,DRD2,COMPLEX:P20711_Q01959,P14416,1
PNMT_SLC18A2,ADRA2B,COMPLEX:P11086_Q05940,P18089,1
GAD2_SLC6A6,GABRA1_GABRB2_GABRG2,COMPLEX:P31641_Q05329,NA_NA_NA,1
BTLA,CD79A,Q7Z6A9,P11912,1
CEL,RORA,COMPLEX:P19835,P35398,1
LAMA2,SV2B,P24043,Q7L1I2,1
ADIPOQ,ADIPOR1_ADIPOR2,Q15848,Q96A54_Q86V24,1
GLS_SLC1A6,GRM1,COMPLEX:O94925_P48664,Q13255,1
GLS_SLC1A3,GRIK3_GRIK4,COMPLEX:O94925_P43003,Q13003_NA,1
THBS4,ITGA3_ITGB1,P35443,P26006_P05556,1
CLCF1,IL6ST,Q9UBD9,P40189,1
LPL,SDC1,P06858,P18827,1
GRM1,EFNB2,Q13255,P52799,1
CALM1,KCNQ3,P0DP23,O43525,1
SERPINF1,WNT9A,P36955,O14904,1
TGFB1,CAV1,P01137,Q03135,1
ARTN,GFRA2,Q5T4W7,O00451,1
WNT8B,FZD10_LRP5,Q93098,Q9ULW2_O75197,1
SFRP5,WNT10B,Q5T4F7,O00744,1
GAD1_SLC32A1,GABRA1_GABRB2_GABRD,COMPLEX:Q99259_Q9H598,NA_NA_NA,1
WNT8A,FZD10_LRP5,Q9H1J5,Q9ULW2_O75197,1
ALDH1A3,CRABP2_RXRA,COMPLEX:P47895,NA_P19793,1
FGA,ITGB1,P02671,P05556,1
CD22,PTPRC,P20273,P08575,1
GLS2_SLC1A7,GRIK3_GRIK5,COMPLEX:O00341_Q9UI32,Q13003_NA,1
INHBB,ACVR1C,P09529,Q8NER5,1
VIP,RAMP2,P01282,O60895,1
ASIP,F11R,P42127,Q9Y624,1
RPS27A,SMAD3,P62979,P84022,1
ZG16B,TLR5,Q96DA0,O60602,1
DUSP18,ITGA6,Q8NEJ0,P23229,1
DHCR7,NR1H2,COMPLEX:Q9UBM7,P55055,1
GUCA2B,GUCY2D,Q16661,Q02846,1
APP,CD74,P05067,P04233,1
GNAS,ADCY7,Q5JWF2,P51828,1
ADM,CALCRL_GPER1_RAMP3,P35318,Q16602_Q99527_O60896,1
IL6,IL6R,P05231,P08887,1
GAD1_SLC6A13,GABRA3_GABRB3_GABRE,COMPLEX:Q99259_Q9NSD5,NA_NA_NA,1
GLS_SLC1A6,GRM4,COMPLEX:O94925_P48664,Q14833,1
NXPH3,NRXN1,O95157,P58400,1
EXOC3-AS1,TRAF2,Q8N2X6,Q12933,1
FGF23,FGFR3,Q9GZV9,P22607,1
LAMB3,SV2C,Q13751,Q496J9,1
GLS2_SLC17A6,GRM8,COMPLEX:Q9P2U8_Q9UI32,O00222,1
WNT8B,FZD7_LRP6,Q93098,O75084_O75581,1
BMP3,ACVR2B,P12645,Q13705,1
WNT11,FZD10,O96014,Q9ULW2,1
WNT5A,LRP2,P41221,P98164,1
PORCN,WNT9B,Q9H237,O14905,1
INHA_INHBB,ACVR1_ACVR2A,COMPLEX:P05111_P09529,Q04771_P27037,1
COL4A3,GP6,Q01955,Q9HCN6,1
WNT9A,FZD9_LRP5,O14904,O00144_O75197,1
SFRP1,FZD2,Q8N474,Q14332,1
BMP7,BMPR2,P18075,Q13873,1
TNF,TRADD,P01375,Q15628,1
POMC,OPRM1,P01189,P35372,1
WNT3,LRP6,P56703,O75581,1
NGF,BEX3,P01138,Q00994,1
VCAM1,ITGA9,P19320,Q13797,1
PORCN,WNT8B,Q9H237,Q93098,1
GLS_SLC17A8,GRIK3_GRIK5,COMPLEX:O94925_Q8NDX2,Q13003_NA,1
SLURP2,CHRNA5,P0DP57,P30532,1
FN1,ITGB7,P02751,P26010,1
COL1A2,ITGB3,P08123,P05106,1
DRAXIN,WNT10A,Q8NBI3,Q9GZT5,1
COL9A2,ITGAV_ITGB8,Q14055,P06756_P26012,1
RSPO3,WNT3,Q9BXY4,P56703,1
GLS2_SLC1A7,GRM6,COMPLEX:O00341_Q9UI32,O15303,1
TNFSF13B,TNFRSF17,Q9Y275,Q02223,1
CGA,PTH1R,P01215,Q03431,1
SCGB1A1,LRP2,P11684,P98164,1
NPPA,NPR3,P01160,P17342,1
P4HB,MTTP,P07237,P55157,1
DCN,ERBB4,P07585,Q15303,1
INHBE,ACVR1B_ACVR2A,P58166,P36896_P27037,1
MIA,CDH7,Q16674,Q9ULB5,1
BGN,TLR4,P21810,O00206,1
DKK2,KREMEN2,Q9UBU2,Q8NCW0,1
COL1A1,ITGAV_ITGB8,P02452,P06756_P26012,1
FN1,TMPRSS6,P02751,Q8IU80,1
INSL5,ADRA2A,Q9Y5Q6,P08913,1
INHBE,ACVR2A,P58166,P27037,1
GLS2_SLC1A2,GRM1,COMPLEX:P43004_Q9UI32,Q13255,1
IL17F,IL17RA_IL17RC,Q96PD4,Q96F46_Q8NAC3,1
C5,MTNR1A,P01031,P48039,1
SLC6A4_TPH1,HTR5A,COMPLEX:P17752_P31645,P47898,1
ZNRF3,FZD2_LRP5,Q9ULT6,Q14332_O75197,1
SEMA3D,NRP1,O95025,O14786,1
GLS2_SLC1A7,GRIK2_GRIK5,COMPLEX:O00341_Q9UI32,Q13002_NA,1
RGMA,HJV,Q96B86,Q6ZVN8,1
CCL7,CCR3,P80098,P51677,1
SOST,WNT6,Q9BQB4,Q9Y6F9,1
EFNA5,EPHA4,P52803,P54764,1
CTSG,F2RL1,P08311,P55085,1
PLAT,LRP1,P00750,Q07954,1
PDYN,OPRL1,P01213,P41146,1
CXCL12,GRM7,P48061,Q14831,1
ZNRF3,FZD9_LRP6,Q9ULT6,O00144_O75581,1
LEFTY1,BMP8A,O75610,Q7Z5Y6,1
ICAM4,ITGAL,Q14773,P20701,1
PRSS23,TMEM222,O95084,Q9H0R3,1
PDYN,OPRD1,P01213,P41143,1
SCT,TSHR,P09683,P16473,1
HP,ITGB2,P00738,P05107,1
LAMC3,ITGAV_ITGB8,Q9Y6N6,P06756_P26012,1
VCAN,EGFR,P13611,P00533,1
INSL5,RXFP4,Q9Y5Q6,Q8TDU9,1
THBS1,TNFRSF11B,P07996,O00300,1
CRH,ADCYAP1R1,P06850,P41586,1
GH1,PRLR,P01241,P16471,1
SFTPD,LY96,P35247,Q9Y6Y9,1
GREM1,BMP5,O60565,P22003,1
WNT4,FZD10_LRP6,P56705,Q9ULW2_O75581,1
GAL,GALR1_GPR151,P22466,P47211_Q8TDV0,1
SOST,LRP6,Q9BQB4,O75581,1
EDIL3,ITGB5,O43854,P18084,1
GAD1_SLC6A13,GABBR2,COMPLEX:Q99259_Q9NSD5,O75899,1
SFRP1,WNT9B,Q8N474,O14905,1
CCL2,CCR2,P13500,P41597,1
CCK,CCKAR,P06307,P32238,1
COL1A1,ITGA1,P02452,P56199,1
WNT9A,FZD3_LRP5,O14904,Q9NPG1_O75197,1
C3,ITGAX,P01024,P20702,1
EREG,ERBB2,O14944,P04626,1
GCG,GPR84,P01275,Q9NQS5,1
DHCR24,RORC,COMPLEX:Q15392,P51449,1
TGFB1,ITGB8,P01137,P26012,1
COL9A1,ITGA11_ITGB1,P20849,Q9UKX5_P05556,1
SDC2,ADGRA2,P34741,Q96PE1,1
